Prontuário Eletrônico de Pacientes,low,moderate,moderate,low,low,low,veryLow,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,3
Simnumero,low,low,moderate,veryLow,veryHigh,low,veryLow,veryHigh,moderate,moderate,moderate,veryLow,low,moderate,moderate,3
MobileMedia,low,low,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Mobile Game,low,low,moderate,low,moderate,moderate,veryLow,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
WebApp,low,low,moderate,low,moderate,low,low,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
VODPlayer,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
VOD feature model,low,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,3
IntelligentTutoringSystem,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Address Book,moderate,moderate,moderate,moderate,low,low,moderate,high,moderate,moderate,moderate,high,moderate,moderate,moderate,3
Magister 2014-ROLOG,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
Parking lot Manager,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
CFDP Library,moderate,veryLow,veryLow,moderate,moderate,moderate,moderate,high,moderate,high,high,moderate,moderate,moderate,moderate,3
Virtual_Office_of_the_Future,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Search_Engine_PL,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Mobile Media JULIO,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
UML-IDE-TOOL,moderate,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
IDE4OCL,moderate,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
PhysEval,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,veryHigh,moderate,moderate,moderate,moderate,3
Car PL,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
User Model,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,3
MobileMedia_MarinaMB,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Software-Product,moderate,moderate,moderate,moderate,low,low,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
GoPhone Inc,moderate,veryLow,moderate,moderate,moderate,low,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Mobile Media_LeonardoSilva,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Test Collaboration System,moderate,veryLow,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Mobile Games,moderate,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,high,veryHigh,moderate,moderate,moderate,moderate,3
SMS a Cobrar / Resposta paga,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
MISO Uniandes 201411102,moderate,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Basic Text Editor,moderate,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,3
Editor de imagem,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Text_Editor,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
IDE4OCL,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
Software-Product,moderate,moderate,high,moderate,low,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Toko,moderate,moderate,moderate,moderate,moderate,low,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Jogo de Engenharia de Software,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,3
Mobile Applications Contents,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,high,moderate,moderate,moderate,3
DelayBlockSemSpec,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,3
FrameWorkProdemge,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
E-Learning,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Invio,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
TiendaEnLinea,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,high,high,moderate,moderate,moderate,3
MobileMedia_Conejero,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Digital_Video_System,moderate,moderate,moderate,moderate,moderate,low,moderate,veryHigh,moderate,moderate,high,moderate,moderate,moderate,moderate,3
body comfort system,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,3
deepak_fm,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,3
Smart_Home,moderate,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,high,moderate,moderate,moderate,moderate,3
ATM Software,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Eclipse Platform,moderate,veryLow,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,high,moderate,moderate,moderate,moderate,3
MobileApps Multiplatform,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,high,moderate,high,moderate,moderate,moderate,3
Reference Management Softwares Feature Model,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,high,moderate,moderate,moderate,moderate,3
GreenHouse_Control_and_Monitoring,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,moderate,high,moderate,moderate,moderate,moderate,3
SEPFeatureModel,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Applications,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,veryHigh,veryLow,moderate,moderate,moderate,3
MLX,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,3
WebCollaboration,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Web_Portal,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,high,high,moderate,moderate,moderate,moderate,3
Webshop,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,high,moderate,high,moderate,moderate,3
OPEN ERP,moderate,veryHigh,moderate,high,low,low,high,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
OW2-FraSCAti-1.4,high,high,moderate,veryHigh,moderate,moderate,high,high,moderate,moderate,moderate,high,high,moderate,moderate,3
FrameWorkProdemge,veryHigh,moderate,moderate,veryHigh,high,moderate,veryHigh,veryHigh,moderate,moderate,moderate,high,veryHigh,moderate,moderate,3
Autosoft,low,veryLow,moderate,low,moderate,low,veryLow,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Telefonia Celular,low,low,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Match Engine,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Phone,low,low,moderate,low,low,low,low,veryHigh,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Poker spl game,low,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Entidades Urbanas,low,low,veryHigh,moderate,veryLow,low,moderate,veryHigh,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
Match football,low,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
CCCMS,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
JCS,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Smart Hotel,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Windows .NET,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Smartwatch,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Web Game,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,3
Tienda Virtual PUJ,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Cruise Control,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
GymManager,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
DelayBlockSemSpec,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,moderate,moderate,3
U-learning System,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
Livraria Online,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,high,moderate,moderate,moderate,moderate,3
Marketplace para PYMES,moderate,high,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,3
MarketplaceMiso,moderate,high,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,3
VMTools-RA,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,3
Swap MArketplace,moderate,veryHigh,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,veryHigh,veryHigh,moderate,moderate,moderate,3
Wireless sensor actuator network,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,3